train_loss,train_score,val_loss,val_score,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
1.0863967198252338,0.06940295547246933,0.9158589045206705,0.11239518225193024,297.34394574165344,False,,,1,8d934_00001,02bd24ca464f44078a05db3cb71069a2,2023-02-03_02-33-05,1675387985,297.34394574165344,178163,carabbaggio,155.185.48.240,297.34394574165344,0,1,0.0027735233306884766
0.8689975748714219,0.1534842848777771,0.8064938613346645,0.18767116963863373,293.0001745223999,False,,,2,8d934_00001,02bd24ca464f44078a05db3cb71069a2,2023-02-03_02-37-58,1675388278,590.3441202640533,178163,carabbaggio,155.185.48.240,590.3441202640533,0,2,0.0027735233306884766
0.7912132464922391,0.1974305957555771,0.7504783083522131,0.21574556827545166,295.3258271217346,False,,,3,8d934_00001,02bd24ca464f44078a05db3cb71069a2,2023-02-03_02-42-53,1675388573,885.669947385788,178163,carabbaggio,155.185.48.240,885.669947385788,0,3,0.0027735233306884766
0.7440240848438013,0.2148752212524414,0.7056052438796513,0.22177548706531525,292.11792254447937,False,,,4,8d934_00001,02bd24ca464f44078a05db3cb71069a2,2023-02-03_02-47-45,1675388865,1177.7878699302673,178163,carabbaggio,155.185.48.240,1177.7878699302673,0,4,0.0027735233306884766
0.7047886435802166,0.22581534087657928,0.676175922628433,0.232230544090271,294.32813835144043,False,,,5,8d934_00001,02bd24ca464f44078a05db3cb71069a2,2023-02-03_02-52-40,1675389160,1472.1160082817078,178163,carabbaggio,155.185.48.240,1472.1160082817078,0,5,0.0027735233306884766
0.6720881025675695,0.23214001953601837,0.6540921633205716,0.2270154505968094,290.89760971069336,False,,,6,8d934_00001,02bd24ca464f44078a05db3cb71069a2,2023-02-03_02-57-31,1675389451,1763.0136179924011,178163,carabbaggio,155.185.48.240,1763.0136179924011,0,6,0.0027735233306884766
0.640063665361486,0.23613744974136353,0.6135404138337999,0.24099884927272797,295.117999792099,False,,,7,8d934_00001,02bd24ca464f44078a05db3cb71069a2,2023-02-03_03-02-26,1675389746,2058.1316177845,178163,carabbaggio,155.185.48.240,2058.1316177845,0,7,0.0027735233306884766
0.6095371733703504,0.2457127422094345,0.6036034765697661,0.24106727540493011,303.4566457271576,False,,,8,8d934_00001,02bd24ca464f44078a05db3cb71069a2,2023-02-03_03-07-29,1675390049,2361.5882635116577,178163,carabbaggio,155.185.48.240,2361.5882635116577,0,8,0.0027735233306884766
0.5811460082687204,0.2431916445493698,0.5633188486099243,0.22849789261817932,297.1278643608093,False,,,9,8d934_00001,02bd24ca464f44078a05db3cb71069a2,2023-02-03_03-12-26,1675390346,2658.716127872467,178163,carabbaggio,155.185.48.240,2658.716127872467,0,9,0.0027735233306884766
0.5511574149980843,0.2484349012374878,0.5288673303430043,0.2680213451385498,294.88420391082764,True,,,10,8d934_00001,02bd24ca464f44078a05db3cb71069a2,2023-02-03_03-17-21,1675390641,2953.6003317832947,178163,carabbaggio,155.185.48.240,2953.6003317832947,0,10,0.0027735233306884766
