train_loss,train_score,val_loss,val_score,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0.334258548469625,0.36707863211631775,0.2185682798661883,0.4340839982032776,360.81635332107544,False,,,1,303e8_00007,dd5dfcac0c8642cbac83bebeca4e76fa,2023-02-03_11-55-44,1675421744,360.81635332107544,3196207,germano,155.185.49.6,360.81635332107544,0,1,0.003863096237182617
0.19301288054879234,0.47474008798599243,0.1704814980427424,0.5096714496612549,401.5577344894409,False,,,2,303e8_00007,dd5dfcac0c8642cbac83bebeca4e76fa,2023-02-03_12-02-26,1675422146,762.3740878105164,3196207,germano,155.185.49.6,762.3740878105164,0,2,0.003863096237182617
0.1493864459572015,0.5230588316917419,0.1342887699840561,0.5569424033164978,376.7721312046051,False,,,3,303e8_00007,dd5dfcac0c8642cbac83bebeca4e76fa,2023-02-03_12-08-43,1675422523,1139.1462190151215,3196207,germano,155.185.49.6,1139.1462190151215,0,3,0.003863096237182617
0.12795603576718573,0.5513103604316711,0.1379082388584576,0.5501129627227783,375.68575286865234,False,,,4,303e8_00007,dd5dfcac0c8642cbac83bebeca4e76fa,2023-02-03_12-14-58,1675422898,1514.8319718837738,3196207,germano,155.185.49.6,1514.8319718837738,0,4,0.003863096237182617
0.11901880849545497,0.5630543828010559,0.11340372666480049,0.5848394632339478,377.7277207374573,False,,,5,303e8_00007,dd5dfcac0c8642cbac83bebeca4e76fa,2023-02-03_12-21-16,1675423276,1892.559692621231,3196207,germano,155.185.49.6,1892.559692621231,0,5,0.003863096237182617
0.1096568494992718,0.5803540945053101,0.11270735909541447,0.586833655834198,405.59761810302734,False,,,6,303e8_00007,dd5dfcac0c8642cbac83bebeca4e76fa,2023-02-03_12-28-02,1675423682,2298.1573107242584,3196207,germano,155.185.49.6,2298.1573107242584,0,6,0.003863096237182617
0.09893487740913008,0.5949917435646057,0.10551149693746416,0.5895659327507019,361.5028917789459,False,,,7,303e8_00007,dd5dfcac0c8642cbac83bebeca4e76fa,2023-02-03_12-34-03,1675424043,2659.6602025032043,3196207,germano,155.185.49.6,2659.6602025032043,0,7,0.003863096237182617
0.09474234817883907,0.6027960181236267,0.09595473666512777,0.5986926555633545,378.9949584007263,False,,,8,303e8_00007,dd5dfcac0c8642cbac83bebeca4e76fa,2023-02-03_12-40-22,1675424422,3038.6551609039307,3196207,germano,155.185.49.6,3038.6551609039307,0,8,0.003863096237182617
0.0884678350108811,0.6127952933311462,0.09469693863675707,0.6236382126808167,336.1957449913025,False,,,9,303e8_00007,dd5dfcac0c8642cbac83bebeca4e76fa,2023-02-03_12-45-58,1675424758,3374.850905895233,3196207,germano,155.185.49.6,3374.850905895233,0,9,0.003863096237182617
0.08525506464334634,0.6182662844657898,0.09066415678650613,0.6165876388549805,322.7687785625458,False,,,10,303e8_00007,dd5dfcac0c8642cbac83bebeca4e76fa,2023-02-03_12-51-21,1675425081,3697.619684457779,3196207,germano,155.185.49.6,3697.619684457779,0,10,0.003863096237182617
