train_loss,train_score,val_loss,val_score,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0.3350169039265043,0.3639795482158661,0.20134966430209933,0.4587220847606659,332.92056012153625,False,,,1,303e8_00015,3774f46ddff84a46af6a1645d9561330,2023-02-03_20-00-48,1675450848,332.92056012153625,3944504,germano,155.185.49.6,332.92056012153625,0,1,0.004905223846435547
0.19083498624230383,0.47376084327697754,0.15312874719264016,0.5400625467300415,312.1110215187073,False,,,2,303e8_00015,3774f46ddff84a46af6a1645d9561330,2023-02-03_20-06-01,1675451161,645.0315816402435,3944504,germano,155.185.49.6,645.0315816402435,0,2,0.004905223846435547
0.15358892081045358,0.5236046314239502,0.1379175421500963,0.539099395275116,316.265585899353,False,,,3,303e8_00015,3774f46ddff84a46af6a1645d9561330,2023-02-03_20-11-17,1675451477,961.2971675395966,3944504,germano,155.185.49.6,961.2971675395966,0,3,0.004905223846435547
0.13515054423924525,0.5495500564575195,0.12580499419617275,0.5630465149879456,305.16453075408936,False,,,4,303e8_00015,3774f46ddff84a46af6a1645d9561330,2023-02-03_20-16-22,1675451782,1266.461698293686,3944504,germano,155.185.49.6,1266.461698293686,0,4,0.004905223846435547
0.11842406483796927,0.5725539922714233,0.11167630636029774,0.5926333665847778,308.8251521587372,False,,,5,303e8_00015,3774f46ddff84a46af6a1645d9561330,2023-02-03_20-21-31,1675452091,1575.286850452423,3944504,germano,155.185.49.6,1575.286850452423,0,5,0.004905223846435547
0.11367154966222595,0.5799703001976013,0.11478594584124428,0.590848445892334,306.18789315223694,False,,,6,303e8_00015,3774f46ddff84a46af6a1645d9561330,2023-02-03_20-26-37,1675452397,1881.47474360466,3944504,germano,155.185.49.6,1881.47474360466,0,6,0.004905223846435547
0.10491886645810217,0.5928117632865906,0.11055811116146663,0.6064990758895874,308.3809471130371,False,,,7,303e8_00015,3774f46ddff84a46af6a1645d9561330,2023-02-03_20-31-45,1675452705,2189.855690717697,3944504,germano,155.185.49.6,2189.855690717697,0,7,0.004905223846435547
0.09567505481024073,0.6081681251525879,0.09673241679630583,0.6020334959030151,309.43072175979614,False,,,8,303e8_00015,3774f46ddff84a46af6a1645d9561330,2023-02-03_20-36-55,1675453015,2499.2864124774933,3944504,germano,155.185.49.6,2499.2864124774933,0,8,0.004905223846435547
0.08908373289383374,0.6182444095611572,0.09167674763335122,0.6260400414466858,311.2206621170044,False,,,9,303e8_00015,3774f46ddff84a46af6a1645d9561330,2023-02-03_20-42-06,1675453326,2810.5070745944977,3944504,germano,155.185.49.6,2810.5070745944977,0,9,0.004905223846435547
0.08535059567997258,0.6227636337280273,0.09982848681864284,0.6222895979881287,309.66765308380127,True,,,10,303e8_00015,3774f46ddff84a46af6a1645d9561330,2023-02-03_20-47-16,1675453636,3120.174727678299,3944504,germano,155.185.49.6,3120.174727678299,0,10,0.004905223846435547
