train_loss,train_score,val_loss,val_score,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0.44368379815691217,0.40981656312942505,0.25864636874388136,0.5079676508903503,512.8749613761902,False,,,1,ca382_00000,763709d0003d4b74b4503601cbae6f41,2023-02-02_02-15-03,1675300503,512.8749613761902,192009,aimagelab-srv-10,155.185.49.58,512.8749613761902,0,1,0.004873752593994141
0.20584045569186876,0.5483344197273254,0.17471660247870854,0.5808144211769104,496.1050674915314,False,,,2,ca382_00000,763709d0003d4b74b4503601cbae6f41,2023-02-02_02-23-19,1675300999,1008.9800288677216,192009,aimagelab-srv-10,155.185.49.58,1008.9800288677216,0,2,0.004873752593994141
0.1520239672811962,0.6006825566291809,0.14759132597181532,0.612771213054657,502.33626437187195,False,,,3,ca382_00000,763709d0003d4b74b4503601cbae6f41,2023-02-02_02-31-41,1675301501,1511.3162932395935,192009,aimagelab-srv-10,155.185.49.58,1511.3162932395935,0,3,0.004873752593994141
0.1329230249479965,0.6226994395256042,0.12702769407677272,0.631308376789093,499.5580794811249,False,,,4,ca382_00000,763709d0003d4b74b4503601cbae6f41,2023-02-02_02-40-01,1675302001,2010.8743727207184,192009,aimagelab-srv-10,155.185.49.58,2010.8743727207184,0,4,0.004873752593994141
0.11918713710671476,0.6392236948013306,0.5251728686548415,0.48816174268722534,498.7677776813507,False,,,5,ca382_00000,763709d0003d4b74b4503601cbae6f41,2023-02-02_02-48-19,1675302499,2509.642150402069,192009,aimagelab-srv-10,155.185.49.58,2509.642150402069,0,5,0.004873752593994141
0.12901408399357076,0.6295281052589417,0.11720908072496218,0.6473236680030823,491.185631275177,False,,,6,ca382_00000,763709d0003d4b74b4503601cbae6f41,2023-02-02_02-56-31,1675302991,3000.827781677246,192009,aimagelab-srv-10,155.185.49.58,3000.827781677246,0,6,0.004873752593994141
0.10599300145381196,0.6533573269844055,0.11044896169314308,0.6605600118637085,511.6220464706421,False,,,7,ca382_00000,763709d0003d4b74b4503601cbae6f41,2023-02-02_03-05-02,1675303502,3512.449828147888,192009,aimagelab-srv-10,155.185.49.58,3512.449828147888,0,7,0.004873752593994141
0.10425101271551898,0.6560511589050293,0.10836599128586906,0.6602382063865662,502.3417115211487,False,,,8,ca382_00000,763709d0003d4b74b4503601cbae6f41,2023-02-02_03-13-25,1675304005,4014.791539669037,192009,aimagelab-srv-10,155.185.49.58,4014.791539669037,0,8,0.004873752593994141
0.09587762632176407,0.6655430197715759,0.11020105456312497,0.6614553928375244,493.27251529693604,False,,,9,ca382_00000,763709d0003d4b74b4503601cbae6f41,2023-02-02_03-21-38,1675304498,4508.064054965973,192009,aimagelab-srv-10,155.185.49.58,4508.064054965973,0,9,0.004873752593994141
0.08965587332590014,0.6721336841583252,0.10407122845451038,0.6581206917762756,491.25682830810547,False,,,10,ca382_00000,763709d0003d4b74b4503601cbae6f41,2023-02-02_03-29-49,1675304989,4999.320883274078,192009,aimagelab-srv-10,155.185.49.58,4999.320883274078,0,10,0.004873752593994141
0.08966556409018332,0.6714969873428345,0.10926429064027847,0.6635032296180725,486.8318989276886,False,,,11,ca382_00000,763709d0003d4b74b4503601cbae6f41,2023-02-02_03-37-56,1675305476,5486.152782201767,192009,aimagelab-srv-10,155.185.49.58,5486.152782201767,0,11,0.004873752593994141
0.08760848075703338,0.6727845072746277,0.11684372837817858,0.6550222635269165,500.2682797908783,False,,,12,ca382_00000,763709d0003d4b74b4503601cbae6f41,2023-02-02_03-46-16,1675305976,5986.421061992645,192009,aimagelab-srv-10,155.185.49.58,5986.421061992645,0,12,0.004873752593994141
0.08410738195236932,0.6766312122344971,0.14545383978457677,0.6272698640823364,500.95498752593994,False,,,13,ca382_00000,763709d0003d4b74b4503601cbae6f41,2023-02-02_03-54-37,1675306477,6487.376049518585,192009,aimagelab-srv-10,155.185.49.58,6487.376049518585,0,13,0.004873752593994141
0.08799791667196485,0.6714874505996704,0.11766804133852322,0.653961181640625,502.52356243133545,False,,,14,ca382_00000,763709d0003d4b74b4503601cbae6f41,2023-02-02_04-03-00,1675306980,6989.899611949921,192009,aimagelab-srv-10,155.185.49.58,6989.899611949921,0,14,0.004873752593994141
0.07796726516975976,0.6825150847434998,0.11419221681971399,0.6682793498039246,503.38955187797546,False,,,15,ca382_00000,763709d0003d4b74b4503601cbae6f41,2023-02-02_04-11-23,1675307483,7493.289163827896,192009,aimagelab-srv-10,155.185.49.58,7493.289163827896,0,15,0.004873752593994141
0.0851417011727295,0.6739123463630676,0.11056731392939885,0.6756937503814697,487.91639137268066,False,,,16,ca382_00000,763709d0003d4b74b4503601cbae6f41,2023-02-02_04-19-31,1675307971,7981.205555200577,192009,aimagelab-srv-10,155.185.49.58,7981.205555200577,0,16,0.004873752593994141
0.07204602661932635,0.6890468001365662,0.10722359725170666,0.6760677695274353,498.3087980747223,False,,,17,ca382_00000,763709d0003d4b74b4503601cbae6f41,2023-02-02_04-27-49,1675308469,8479.514353275299,192009,aimagelab-srv-10,155.185.49.58,8479.514353275299,0,17,0.004873752593994141
0.06965803647907372,0.6904502511024475,0.10620667028521734,0.6774182915687561,504.85184693336487,False,,,18,ca382_00000,763709d0003d4b74b4503601cbae6f41,2023-02-02_04-36-14,1675308974,8984.366200208664,192009,aimagelab-srv-10,155.185.49.58,8984.366200208664,0,18,0.004873752593994141
