loss,score,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0.2039299342367384,0.4912833869457245,594.7776112556458,False,,,1,2bd15_00004,bbeae77682ab4bcf83585638bdbcd116,2023-01-26_20-42-16,1674762136,594.7776112556458,661094,aimagelab-srv-00,155.185.48.224,594.7776112556458,0,1,0.005341768264770508
0.1811768715343778,0.5139306783676147,582.2874326705933,False,,,2,2bd15_00004,bbeae77682ab4bcf83585638bdbcd116,2023-01-26_20-51-59,1674762719,1177.065043926239,661094,aimagelab-srv-00,155.185.48.224,1177.065043926239,0,2,0.005341768264770508
0.16207661030311432,0.5233613848686218,573.9621047973633,False,,,3,2bd15_00004,bbeae77682ab4bcf83585638bdbcd116,2023-01-26_21-01-33,1674763293,1751.0271487236023,661094,aimagelab-srv-00,155.185.48.224,1751.0271487236023,0,3,0.005341768264770508
0.13074894627881428,0.5903806090354919,591.8268435001373,False,,,4,2bd15_00004,bbeae77682ab4bcf83585638bdbcd116,2023-01-26_21-11-25,1674763885,2342.8539922237396,661094,aimagelab-srv-00,155.185.48.224,2342.8539922237396,0,4,0.005341768264770508
0.11830913027127583,0.5970357060432434,609.6814420223236,False,,,5,2bd15_00004,bbeae77682ab4bcf83585638bdbcd116,2023-01-26_21-21-34,1674764494,2952.5354342460632,661094,aimagelab-srv-00,155.185.48.224,2952.5354342460632,0,5,0.005341768264770508
