train_loss,train_score,val_loss,val_score,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0.5014450943198299,0.3608919084072113,0.3842650703967564,0.38549113273620605,282.82182478904724,False,,,1,2cb75_00000,8ef2415d89094266b7e14dbf30798615,2023-02-03_00-46-45,1675381605,282.82182478904724,12600,lenovo-notebook,127.0.0.1,282.82182478904724,0,1,0.005002737045288086
0.2942756186438422,0.44340428709983826,0.2888598588723985,0.4585016667842865,267.95352125167847,False,,,2,2cb75_00000,8ef2415d89094266b7e14dbf30798615,2023-02-03_00-51-13,1675381873,550.7753460407257,12600,lenovo-notebook,127.0.0.1,550.7753460407257,0,2,0.005002737045288086
0.22583375786274587,0.5026032328605652,0.20381680272874378,0.5377432703971863,265.49981665611267,False,,,3,2cb75_00000,8ef2415d89094266b7e14dbf30798615,2023-02-03_00-55-38,1675382138,816.2751626968384,12600,lenovo-notebook,127.0.0.1,816.2751626968384,0,3,0.005002737045288086
0.19234933226536483,0.5350048542022705,0.17363032012704818,0.5594387650489807,267.4552700519562,False,,,4,2cb75_00000,8ef2415d89094266b7e14dbf30798615,2023-02-03_01-00-06,1675382406,1083.7304327487946,12600,lenovo-notebook,127.0.0.1,1083.7304327487946,0,4,0.005002737045288086
0.166559060117458,0.5597246289253235,0.17312200355624396,0.5564687252044678,269.9569523334503,False,,,5,2cb75_00000,8ef2415d89094266b7e14dbf30798615,2023-02-03_01-04-36,1675382676,1353.6873850822449,12600,lenovo-notebook,127.0.0.1,1353.6873850822449,0,5,0.005002737045288086
0.1539396013204868,0.5756272077560425,0.22409204429104215,0.5517941117286682,273.4163455963135,False,,,6,2cb75_00000,8ef2415d89094266b7e14dbf30798615,2023-02-03_01-09-09,1675382949,1627.1037306785583,12600,lenovo-notebook,127.0.0.1,1627.1037306785583,0,6,0.005002737045288086
0.15791443463659013,0.5759827494621277,0.14452533660426972,0.5880904793739319,269.64769744873047,False,,,7,2cb75_00000,8ef2415d89094266b7e14dbf30798615,2023-02-03_01-13-39,1675383219,1896.7514281272888,12600,lenovo-notebook,127.0.0.1,1896.7514281272888,0,7,0.005002737045288086
0.13419710379889888,0.5978763103485107,0.1396604221728113,0.6121314167976379,265.60238313674927,False,,,8,2cb75_00000,8ef2415d89094266b7e14dbf30798615,2023-02-03_01-18-04,1675383484,2162.353811264038,12600,lenovo-notebook,127.0.0.1,2162.353811264038,0,8,0.005002737045288086
0.12961586029865804,0.6037284135818481,0.15967613269412329,0.5902103185653687,261.1610355377197,False,,,9,2cb75_00000,8ef2415d89094266b7e14dbf30798615,2023-02-03_01-22-26,1675383746,2423.514846801758,12600,lenovo-notebook,127.0.0.1,2423.514846801758,0,9,0.005002737045288086
0.1344801080320296,0.603461742401123,0.13148056195368843,0.6183937191963196,260.9234962463379,False,,,10,2cb75_00000,8ef2415d89094266b7e14dbf30798615,2023-02-03_01-26-46,1675384006,2684.4383430480957,12600,lenovo-notebook,127.0.0.1,2684.4383430480957,0,10,0.005002737045288086
