train_loss,train_score,val_loss,val_score,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0.3407899889765981,0.3552902638912201,0.2534591030506861,0.4283023476600647,238.36897802352905,False,,,1,ff19c_00000,ef0034fa9b924411b4fd366fc606baa3,2023-02-03_00-06-14,1675382774,238.36897802352905,82187,e1d69cf4f5ed,172.28.0.12,238.36897802352905,0,1,0.003374338150024414
0.1952251612375944,0.4653759002685547,0.17530953292808835,0.45451590418815613,240.32098817825317,False,,,2,ff19c_00000,ef0034fa9b924411b4fd366fc606baa3,2023-02-03_00-10-14,1675383014,478.6899662017822,82187,e1d69cf4f5ed,172.28.0.12,478.6899662017822,0,2,0.003374338150024414
0.15529089709717325,0.5144245624542236,0.16053641209053615,0.5376469492912292,237.70646023750305,False,,,3,ff19c_00000,ef0034fa9b924411b4fd366fc606baa3,2023-02-03_00-14-12,1675383252,716.3964264392853,82187,e1d69cf4f5ed,172.28.0.12,716.3964264392853,0,3,0.003374338150024414
0.12689949355573735,0.5500999689102173,0.12706677887647871,0.5719181299209595,235.00192618370056,False,,,4,ff19c_00000,ef0034fa9b924411b4fd366fc606baa3,2023-02-03_00-18-07,1675383487,951.3983526229858,82187,e1d69cf4f5ed,172.28.0.12,951.3983526229858,0,4,0.003374338150024414
0.11456841648558945,0.5683474540710449,0.12833888521270145,0.5459185242652893,232.31945133209229,False,,,5,ff19c_00000,ef0034fa9b924411b4fd366fc606baa3,2023-02-03_00-21-59,1675383719,1183.7178039550781,82187,e1d69cf4f5ed,172.28.0.12,1183.7178039550781,0,5,0.003374338150024414
0.10688367357578372,0.5814346075057983,0.10801650027907084,0.5980271100997925,236.28722596168518,False,,,6,ff19c_00000,ef0034fa9b924411b4fd366fc606baa3,2023-02-03_00-25-55,1675383955,1420.0050299167633,82187,e1d69cf4f5ed,172.28.0.12,1420.0050299167633,0,6,0.003374338150024414
0.09761699172336491,0.5961558818817139,0.10536258360223165,0.6103395819664001,233.9805452823639,False,,,7,ff19c_00000,ef0034fa9b924411b4fd366fc606baa3,2023-02-03_00-29-49,1675384189,1653.9855751991272,82187,e1d69cf4f5ed,172.28.0.12,1653.9855751991272,0,7,0.003374338150024414
0.09231991621206628,0.6057409048080444,0.09855829658252853,0.611356794834137,232.90014481544495,False,,,8,ff19c_00000,ef0034fa9b924411b4fd366fc606baa3,2023-02-03_00-33-42,1675384422,1886.8857200145721,82187,e1d69cf4f5ed,172.28.0.12,1886.8857200145721,0,8,0.003374338150024414
0.09168740116760261,0.608427107334137,0.0969610106613901,0.5785648822784424,234.76042461395264,False,,,9,ff19c_00000,ef0034fa9b924411b4fd366fc606baa3,2023-02-03_00-37-37,1675384657,2121.646144628525,82187,e1d69cf4f5ed,172.28.0.12,2121.646144628525,0,9,0.003374338150024414
0.08316629628340404,0.6201111674308777,0.08423776587560064,0.6357495188713074,233.11237812042236,False,,,10,ff19c_00000,ef0034fa9b924411b4fd366fc606baa3,2023-02-03_00-41-30,1675384890,2354.758522748947,82187,e1d69cf4f5ed,172.28.0.12,2354.758522748947,0,10,0.003374338150024414
