train_loss,train_score,val_loss,val_score,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0.7408325563468824,0.32642701268196106,0.6697324249479506,0.33373475074768066,291.38437008857727,False,,,1,178f9_00000,6beb311736ad452581ddfffcb501346f,2023-02-03_07-38-46,1675409926,291.38437008857727,68645,195247e2f7e8,172.28.0.12,291.38437008857727,0,1,0.003146648406982422
0.6006564007185803,0.35197216272354126,0.5765672236207932,0.35630303621292114,270.74378514289856,False,,,2,178f9_00000,6beb311736ad452581ddfffcb501346f,2023-02-03_07-43-17,1675410197,562.1281552314758,68645,195247e2f7e8,172.28.0.12,562.1281552314758,0,2,0.003146648406982422
0.5051559360957892,0.3660449683666229,0.48988720443513656,0.3738861382007599,268.0137755870819,False,,,3,178f9_00000,6beb311736ad452581ddfffcb501346f,2023-02-03_07-47-45,1675410465,830.1419308185577,68645,195247e2f7e8,172.28.0.12,830.1419308185577,0,3,0.003146648406982422
0.408932119947553,0.36795082688331604,0.4016512868896363,0.36239683628082275,270.05161595344543,False,,,4,178f9_00000,6beb311736ad452581ddfffcb501346f,2023-02-03_07-52-15,1675410735,1100.1935467720032,68645,195247e2f7e8,172.28.0.12,1100.1935467720032,0,4,0.003146648406982422
0.3343900638258355,0.3785276412963867,0.29848117582381717,0.3632907569408417,268.46514678001404,False,,,5,178f9_00000,6beb311736ad452581ddfffcb501346f,2023-02-03_07-56-43,1675411003,1368.6586935520172,68645,195247e2f7e8,172.28.0.12,1368.6586935520172,0,5,0.003146648406982422
0.2726258286978105,0.41265109181404114,0.24998690471762702,0.41258707642555237,269.4780492782593,False,,,6,178f9_00000,6beb311736ad452581ddfffcb501346f,2023-02-03_08-01-13,1675411273,1638.1367428302765,68645,195247e2f7e8,172.28.0.12,1638.1367428302765,0,6,0.003146648406982422
0.22703911559364395,0.4603923559188843,0.22708793481191,0.4789194166660309,269.39880084991455,False,,,7,178f9_00000,6beb311736ad452581ddfffcb501346f,2023-02-03_08-05-42,1675411542,1907.535543680191,68645,195247e2f7e8,172.28.0.12,1907.535543680191,0,7,0.003146648406982422
0.19286753536544293,0.5094889402389526,0.1857509802258204,0.5253530144691467,268.49508833885193,False,,,8,178f9_00000,6beb311736ad452581ddfffcb501346f,2023-02-03_08-10-11,1675411811,2176.030632019043,68645,195247e2f7e8,172.28.0.12,2176.030632019043,0,8,0.003146648406982422
0.16337167269993372,0.5534311532974243,0.17578897826255313,0.5646578073501587,268.35193490982056,False,,,9,178f9_00000,6beb311736ad452581ddfffcb501346f,2023-02-03_08-14-39,1675412079,2444.3825669288635,68645,195247e2f7e8,172.28.0.12,2444.3825669288635,0,9,0.003146648406982422
0.14663495893916514,0.58315110206604,0.1615897710361178,0.5826815962791443,267.7704360485077,False,,,10,178f9_00000,6beb311736ad452581ddfffcb501346f,2023-02-03_08-19-07,1675412347,2712.153002977371,68645,195247e2f7e8,172.28.0.12,2712.153002977371,0,10,0.003146648406982422
